MUSPELHEIM_STAGE_4_NAME,Muspelheim: The World of Fire - Part 4,"끝없이 타오르는 세계, 무스펠하임 제 4 장",火之國：穆斯貝爾海姆 - 第 4 章,果てなく燃える世界、ムスペルヘイム 第4章,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUSPELHEIM_STAGE_4_DESCRIPTION,"Muspelheim is the home of fire giants who attacked the temple of Asgard. Here you have to find Surtr, who caused Ragnarok and killed Freyr.","신전을 공격한 불의 거인들의 고향, 이곳에서 라그나로크를 일으킨 주동자이자, 프레이를 죽인 수르트를 찾아내야 한다.",穆斯貝爾海姆是攻擊阿斯嘉特神殿的火巨人家鄉，必須找到造成諸神黃昏和殺害弗雷的史爾特爾。,神殿を攻撃した火の巨人たちの故郷。ここでラグナロクを起こした主導者であり、フレイを殺したスルトを見つけなければならない。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUSPELHEIM_STAGE_5_NAME,Muspelheim: The World of Fire - Part 5,"끝없이 타오르는 세계, 무스펠하임 제 5 장",火之國：穆斯貝爾海姆 - 第 5 章,果てなく燃える世界、ムスペルヘイム 第5章,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUSPELHEIM_STAGE_5_DESCRIPTION,A massive army of giants is approaching your place. Move forward and crush them. Good luck.,대량의 거인 부대가 이곳을 향해 접근하고 있다. 그들을 대적하여 무너뜨려라. 행운을 빈다.,大量的巨人軍隊正在接近，迎擊並摧毀他們吧！諸神與你同在。,大量の巨人の部隊がここに向かって接近している。彼らを倒せ。幸運を祈る。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUSPELHEIM_STAGE_6_NAME,Muspelheim: The World of Fire - Part 6,"끝없이 타오르는 세계, 무스펠하임 제 6 장",火之國：穆斯貝爾海姆 - 第 6 章,果てなく燃える世界、ムスペルヘイム 第6章,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUSPELHEIM_STAGE_6_DESCRIPTION,There is no sign of Surtr. Murdering gods is an unforgivable sin. Keep searching for that vicious giant.,수르트의 흔적을 찾지 못하였다. 신을 대적하고 살해한 죄는 용서받을 수 없다. 계속해서 찾아내야 한다.,找不到史爾特爾的任何蹤跡…殺害諸神是不可饒恕的罪，繼續尋找那邪惡的巨人。,スルトの痕跡を見つけられなかった。神に敵対して殺した罪は許せない。引き続き探さなければならない。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUSPELHEIM_STAGE_7_NAME,Muspelheim: The World of Fire - Part 7,"끝없이 타오르는 세계, 무스펠하임 제 7 장",火之國：穆斯貝爾海姆 - 第 7 章,果てなく燃える世界、ムスペルヘイム 第7章,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUSPELHEIM_STAGE_7_DESCRIPTION,There is no sign of Surtr. Murdering gods is an unforgivable sin. Keep searching for that vicious giant.,수르트의 흔적을 찾지 못하였다. 신을 대적하고 살해한 죄는 용서받을 수 없다. 계속해서 찾아내야 한다.,找不到史爾特爾的任何蹤跡…殺害諸神是不可饒恕的罪，繼續尋找那邪惡的巨人。,スルトの痕跡を見つけられなかった。神に敵対して殺した罪は許せない。引き続き探さなければならない。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUSPELHEIM_STAGE_8_NAME,Muspelheim: The World of Fire - Part 8,"끝없이 타오르는 세계, 무스펠하임 제 8 장",火之國：穆斯貝爾海姆 - 第 8 章,果てなく燃える世界、ムスペルヘイム 第8章,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUSPELHEIM_STAGE_8_DESCRIPTION,There is no sign of Surtr. Murdering gods is an unforgivable sin. Keep searching for that vicious giant.,수르트의 흔적을 찾지 못하였다. 신을 대적하고 살해한 죄는 용서받을 수 없다. 계속해서 찾아내야 한다.,找不到史爾特爾的任何蹤跡…殺害諸神是不可饒恕的罪，繼續尋找那邪惡的巨人。,スルトの痕跡を見つけられなかった。神に敵対して殺した罪は許せない。引き続き探さなければならない。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUSPELHEIM_STAGE_9_NAME,Muspelheim: The World of Fire - Part 9,"끝없이 타오르는 세계, 무스펠하임 제 9 장",火之國：穆斯貝爾海姆 - 第 9 章,果てなく燃える世界、ムスペルヘイム 第9章,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUSPELHEIM_STAGE_9_DESCRIPTION,There is no sign of Surtr. Murdering gods is an unforgivable sin. Keep searching for that vicious giant.,수르트의 흔적을 찾지 못하였다. 신을 대적하고 살해한 죄는 용서받을 수 없다. 계속해서 찾아내야 한다.,找不到史爾特爾的任何蹤跡…殺害諸神是不可饒恕的罪，繼續尋找那邪惡的巨人。,スルトの痕跡を見つけられなかった。神に敵対して殺した罪は許せない。引き続き探さなければならない。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUSPELHEIM_STAGE_10_NAME,Muspelheim: The World of Fire - Part 10,"끝없이 타오르는 세계, 무스펠하임 제 10 장",火之國：穆斯貝爾海姆 - 第 10 章,果てなく燃える世界、ムスペルヘイム 第10章,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUSPELHEIM_STAGE_10_DESCRIPTION,A huge fire giant attacked you unexpectedly. Prepare for a daunting battle.,"거대한 불의 거인이 습격하였다. 힘든 전투에 대비하라. ",受到一個壯碩的火巨人突擊，準備迎接艱苦的戰鬥。,巨大な火の巨人が襲撃した。厳しい戦いに備えよ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUSPELHEIM_STAGE_11_NAME,Muspelheim: The World of Fire - Part 11,"끝없이 타오르는 세계, 무스펠하임 제 11 장",火之國：穆斯貝爾海姆 - 第 11 章,果てなく燃える世界、ムスペルヘイム 第11章,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUSPELHEIM_STAGE_11_DESCRIPTION,You were exposed to Surtr. Fire giants are approaching your position. Defend the enemy's attack.,수르트에게 발각되어 불의 거인이 이곳으로 몰려오고 있다. 적의 공격을 방어하라.,史爾特爾發現你了，火巨人們正在接近，擋下敵人們的攻擊吧！,スルトに発見され、火の巨人がここに押し寄せてくる。敵の攻撃を防御せよ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUSPELHEIM_STAGE_12_NAME,Muspelheim: The World of Fire - Part 12,"끝없이 타오르는 세계, 무스펠하임 제 12 장",火之國：穆斯貝爾海姆 - 第 12 章,果てなく燃える世界、ムスペルヘイム 第12章,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUSPELHEIM_STAGE_12_DESCRIPTION,You were exposed to Surtr. Fire giants are approaching your position. Defend the enemy's attack.,수르트에게 발각되어 불의 거인이 이곳으로 몰려오고 있다. 적의 공격을 방어하라.,史爾特爾發現你了，火巨人們正在接近，擋下敵人們的攻擊吧！,スルトに発見され、火の巨人がここに押し寄せてくる。敵の攻撃を防御せよ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUSPELHEIM_STAGE_13_NAME,Muspelheim: The World of Fire - Part 13,"끝없이 타오르는 세계, 무스펠하임 제 13 장",火之國：穆斯貝爾海姆 - 第 13 章,果てなく燃える世界、ムスペルヘイム 第13章,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUSPELHEIM_STAGE_13_DESCRIPTION,You were exposed to Surtr. Fire giants are approaching your position. Defend the enemy's attack.,수르트에게 발각되어 불의 거인이 이곳으로 몰려오고 있다. 적의 공격을 방어하라.,史爾特爾發現你了，火巨人們正在接近，擋下敵人們的攻擊吧！,スルトに発見され、火の巨人がここに押し寄せてくる。敵の攻撃を防御せよ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUSPELHEIM_STAGE_14_NAME,Muspelheim: The World of Fire - Part 14,"끝없이 타오르는 세계, 무스펠하임 제 14 장",火之國：穆斯貝爾海姆 - 第 14 章,果てなく燃える世界、ムスペルヘイム 第14章,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUSPELHEIM_STAGE_14_DESCRIPTION,You were exposed to Surtr. Fire giants are approaching your position. Defend the enemy's attack.,수르트에게 발각되어 불의 거인이 이곳으로 몰려오고 있다. 적의 공격을 방어하라.,史爾特爾發現你了，火巨人們正在接近，擋下敵人們的攻擊吧！,スルトに発見され、火の巨人がここに押し寄せてくる。敵の攻撃を防御せよ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUSPELHEIM_STAGE_15_NAME,Surtr the King of Fire Giants,"불의 거인들을 다스리는 왕, 수르트",火巨人之王史爾特爾,火の巨人の王スルト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUSPELHEIM_STAGE_15_DESCRIPTION,"You have found Surtr, the king of fire giants. In the name of the Aesir goddess, take revenge on him for Asgard.","불의 거인 왕, 수르트를 찾아내었다. 위대한 애시르 신족의 이름으로, 그를 쓰러트려 아스가르드의 복수를 선사하라.",找到火巨人之王史爾特爾了！以阿薩神族女神之名，為阿斯嘉特報仇！,火の巨人の王スルトを見つけた。偉大なアース神族の名にかけて、彼を倒してアースガルズの復讐をせよ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFLHEIM_STAGE_1_NAME,Niflheim: The Endlessly Frozen World - Part 1,"한없이 얼어붙는 세계, 니플하임 제 1 장",冰之國：尼福爾海姆 - 第 1 章,限りなく凍りつく世界、ニヴルヘイム 第1章,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFLHEIM_STAGE_1_DESCRIPTION,Niflheim is the home of frost giants who stand against gods. Eliminate the traitors and enemies here.,신들에게 대적하는 서리 거인들의 고향이다. 이곳에서의 반역자들과 적들을 찾아 제거하라.,尼福爾海姆是反抗諸神的霜巨人家鄉，必須清除這裡的叛亂者和敵人。,神々に敵対する霜の巨人たちの故郷。ここで反逆者たちと敵を見つけて打ち破れ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFLHEIM_STAGE_2_NAME,Niflheim: The Endlessly Frozen World - Part 2,"한없이 얼어붙는 세계, 니플하임 제 2 장",冰之國：尼福爾海姆 - 第 2 章,限りなく凍りつく世界、ニヴルヘイム 第2章,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFLHEIM_STAGE_2_DESCRIPTION,Niflheim is the home of frost giants who stand against gods. Eliminate the traitors and enemies here.,신들에게 대적하는 서리 거인들의 고향이다. 이곳에서의 반역자들과 적들을 찾아 제거하라.,尼福爾海姆是反抗諸神的霜巨人家鄉，必須清除這裡的叛亂者和敵人。,神々に敵対する霜の巨人たちの故郷。ここで反逆者たちと敵を見つけて打ち破れ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFLHEIM_STAGE_3_NAME,Niflheim: The Endlessly Frozen World - Part 3,"한없이 얼어붙는 세계, 니플하임 제 3 장",冰之國：尼福爾海姆 - 第 3 章,限りなく凍りつく世界、ニヴルヘイム 第3章,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFLHEIM_STAGE_3_DESCRIPTION,Niflheim is the home of frost giants who stand against gods. Eliminate the traitors and enemies here.,신들에게 대적하는 서리 거인들의 고향이다. 이곳에서의 반역자들과 적들을 찾아 제거하라.,尼福爾海姆是反抗諸神的霜巨人家鄉，必須清除這裡的叛亂者和敵人。,神々に敵対する霜の巨人たちの故郷。ここで反逆者たちと敵を見つけて打ち破れ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFLHEIM_STAGE_4_NAME,Niflheim: The Endlessly Frozen World - Part 4,"한없이 얼어붙는 세계, 니플하임 제 4 장",冰之國：尼福爾海姆 - 第 4 章,限りなく凍りつく世界、ニヴルヘイム 第4章,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFLHEIM_STAGE_4_DESCRIPTION,Niflheim is the home of frost giants who stand against gods. Eliminate the traitors and enemies here.,신들에게 대적하는 서리 거인들의 고향이다. 이곳에서의 반역자들과 적들을 찾아 제거하라.,尼福爾海姆是反抗諸神的霜巨人家鄉，必須清除這裡的叛亂者和敵人。,神々に敵対する霜の巨人たちの故郷。ここで反逆者たちと敵を見つけて打ち破れ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFLHEIM_STAGE_5_NAME,Another Corrupted Human Hero of Niflheim,니플하임의 또 다른 인간 영웅,尼福爾海姆的墮落人類英雄,ニヴルヘイムのもう一人の人間の英雄,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFLHEIM_STAGE_5_DESCRIPTION,A corrupted human hero with an ice spear blocked your way. His armor was frosted and his mind was mangled. Kill him to end his torment.,"얼음 창을 든 인간의 영웅이 길을 가로막았다. 갑옷에 서리가 잔뜩 끼어 있으며, 정신이 망가져 있는듯하다. 그를 쓰러트려 안식을 선사하라.",一個拿著冰矛的墮落人類擋住你的去路，他的盔甲充滿著冰霜，心智混亂，讓他脫離煎熬吧！,氷槍を持った人間の英雄が立ちはだかった。鎧には霜がたくさん挟まっており、精神が崩壊しているようだ。彼を倒し、安らかな眠りを与えよ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFLHEIM_STAGE_6_NAME,Elivagar: The River of Niflheim - Part 1,"니플하임의 강, 엘리바가르 제 1 장",冰之波：埃利伐加爾 - 第 1 章,ニヴルヘイムの川、エーリヴァーガル 第1章,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFLHEIM_STAGE_6_DESCRIPTION,"Frost giants were spotted near Elivagar, the eleven rivers. Kill them.",11줄기의 강 엘리바가르 주위에 서리 거인들이 확인되었다. 그들을 처치하라.,在埃利伐加爾的第11條支流附近發現霜巨人們，解決他們！,11本の川であるエーリヴァーガルの周りに霜の巨人たちが確認された。彼らを倒せ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFLHEIM_STAGE_7_NAME,Elivagar: The River of Niflheim - Part 2,"니플하임의 강, 엘리바가르 제 2 장",冰之波：埃利伐加爾 - 第 3 章,ニヴルヘイムの川、エーリヴァーガル 第2章,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFLHEIM_STAGE_7_DESCRIPTION,"Frost giants were spotted near Elivagar, the eleven rivers. Kill them.",11줄기의 강 엘리바가르 주위에 서리 거인들이 확인되었다. 그들을 처치하라.,在埃利伐加爾的第11條支流附近發現霜巨人們，解決他們！,11本の川であるエーリヴァーガルの周りに霜の巨人たちが確認された。彼らを倒せ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFLHEIM_STAGE_8_NAME,Elivagar: The River of Niflheim - Part 3,"니플하임의 강, 엘리바가르 제 3 장",冰之波：埃利伐加爾 - 第 3 章,ニヴルヘイムの川、エーリヴァーガル 第3章,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFLHEIM_STAGE_8_DESCRIPTION,"Frost giants were spotted near Elivagar, the eleven rivers. Kill them.",11줄기의 강 엘리바가르 주위에 서리 거인들이 확인되었다. 그들을 처치하라.,在埃利伐加爾的第11條支流附近發現霜巨人們，解決他們！,11本の川であるエーリヴァーガルの周りに霜の巨人たちが確認された。彼らを倒せ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFLHEIM_STAGE_9_NAME,Elivagar: The River of Niflheim - Part 4,"니플하임의 강, 엘리바가르 제 4 장",冰之波：埃利伐加爾 - 第 4 章,ニヴルヘイムの川、エーリヴァーガル 第4章,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFLHEIM_STAGE_9_DESCRIPTION,"Frost giants were spotted near Elivagar, the eleven rivers. Kill them.",11줄기의 강 엘리바가르 주위에 서리 거인들이 확인되었다. 그들을 처치하라.,在埃利伐加爾的第11條支流附近發現霜巨人們，解決他們！,11本の川であるエーリヴァーガルの周りに霜の巨人たちが確認された。彼らを倒せ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFLHEIM_STAGE_10_NAME,Battle Against Nidhogg,니드호그와의 전투,與尼德霍格的戰鬥,ニーズヘッグとの戦闘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFLHEIM_STAGE_10_DESCRIPTION,"Nidhogg, the dragon flew from Nastrond, is approaching you. Prepare to attack.",나스트론드에서 날라온 드래곤 니드호그가 공격해온다. 니드호그의 공격을 대비하라.,從死屍之壑飛來的邪龍尼德霍格正在接近，準備迎戰。,ナーストレンドから飛んできたドラゴンのニーズヘッグが攻撃してくる。ニーズヘッグの攻撃に備えよ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFLHEIM_STAGE_11_NAME,Nidafjoll - Part 1,니다푤 제 1 장,黑山 - 第 1 章,ニザフィヨル 第1章,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFLHEIM_STAGE_11_DESCRIPTION,The base of frost giants is somewhere near here. Find the location of the base to remove their leader.,"서리 거인의 본거지가 이곳 어딘가에 존재한다. 우두머리를 처치하기 위해, 본거지를 찾아내라.",霜巨人的基地在這附近某處，找到基地的位置並解決首領。,霜の巨人の基地がここのどこかに存在する。彼らのリーダーを倒すため、その基地を見つけ出せ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFLHEIM_STAGE_12_NAME,Nidafjoll - Part 2,니다푤 제 2 장,黑山 - 第 2 章,ニザフィヨル 第2章,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFLHEIM_STAGE_12_DESCRIPTION,The base of frost giants is somewhere near here. Find the location of the base to remove their leader.,"서리 거인의 본거지가 이곳 어딘가에 존재한다. 우두머리를 처치하기 위해, 본거지를 찾아내라.",霜巨人的基地在這附近某處，找到基地的位置並解決首領。,霜の巨人の基地がここのどこかに存在する。彼らのリーダーを倒すため、その基地を見つけ出せ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFLHEIM_STAGE_13_NAME,Nidafjoll - Part 3,니다푤 제 3 장,黑山 - 第 3 章,ニザフィヨル 第3章,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFLHEIM_STAGE_13_DESCRIPTION,The base of frost giants is somewhere near here. Find the location of the base to remove their leader.,"서리 거인의 본거지가 이곳 어딘가에 존재한다. 우두머리를 처치하기 위해, 본거지를 찾아내라.",霜巨人的基地在這附近某處，找到基地的位置並解決首領。,霜の巨人の基地がここのどこかに存在する。彼らのリーダーを倒すため、その基地を見つけ出せ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFLHEIM_STAGE_14_NAME,Nidafjoll - Part 4,니다푤 제 4 장,黑山 - 第 4 章,ニザフィヨル 第4章,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFLHEIM_STAGE_14_DESCRIPTION,The base of frost giants is somewhere near here. Find the location of the base to remove their leader.,"서리 거인의 본거지가 이곳 어딘가에 존재한다. 우두머리를 처치하기 위해, 본거지를 찾아내라.",霜巨人的基地在這附近某處，找到基地的位置並解決首領。,霜の巨人の基地がここのどこかに存在する。彼らのリーダーを倒すため、その基地を見つけ出せ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFLHEIM_STAGE_15_NAME,Utgard-Loki the King of Frost Giants,서리 거인의 왕 우트가르트 로키,霜巨人之王：烏特迦洛奇,霜の巨人の王ウートガルザ・ロキ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFLHEIM_STAGE_15_DESCRIPTION,"Utgard-Loki, the King of Frost Giants, revealed his appearance. Make him pay for the invasion.","서리 거인의 왕, 우트가르트 로키가 모습을 드러내었다. 반역자들을 도와 아스가르드를 침범한 대가를 치르게 하여라.",霜巨人之王烏特迦洛奇出現了，讓他為入侵阿斯嘉特付出代價。,霜の巨人の王であるウートガルザ・ロキが姿を現した。反逆者たちを助けてアースガルズに侵入した罪の代価を支払わせよ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOTUNHEIM_STAGE_1_NAME,Jotunheim: The Land of Earth Giants - Part 1,"대지 거인족의 땅, 요툰하임 제 1 장",山巨人之國：約頓海姆 - 第 1 章,大地の巨人族の地、ヨトゥンヘイム 第1章,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOTUNHEIM_STAGE_1_DESCRIPTION,Jotunheim is the home of earth giants who attacked Asgard. You must kill them to reduce the number of their troops.,"아스가르드를 공격한 거인들의 본거지, 그들을 쓰러트려 군대의 수를 줄여야 한다.",約頓海姆是襲擊阿斯嘉特的山巨人家鄉，必須殺了他們，減少敵人的兵力。,アースガルズを攻撃した巨人たちの本拠地。彼らを倒し、軍隊の数を減らさなければならない。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOTUNHEIM_STAGE_2_NAME,Jotunheim: The Land of Earth Giants - Part 2,"대지 거인족의 땅, 요툰하임 제 2 장",山巨人之國：約頓海姆 - 第 2 章,大地の巨人族の地、ヨトゥンヘイム 第2章,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOTUNHEIM_STAGE_2_DESCRIPTION,Jotunheim is the home of earth giants who attacked Asgard. You must kill them to reduce the number of their troops.,"아스가르드를 공격한 거인들의 본거지, 그들을 쓰러트려 군대의 수를 줄여야 한다.",約頓海姆是襲擊阿斯嘉特的山巨人家鄉，必須殺了他們，減少敵人的兵力。,アースガルズを攻撃した巨人たちの本拠地。彼らを倒し、軍隊の数を減らさなければならない。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOTUNHEIM_STAGE_3_NAME,Jotunheim: The Land of Earth Giants - Part 3,"대지 거인족의 땅, 요툰하임 제 3 장",山巨人之國：約頓海姆 - 第 3 章,大地の巨人族の地、ヨトゥンヘイム 第3章,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOTUNHEIM_STAGE_3_DESCRIPTION,Jotunheim is the home of earth giants who attacked Asgard. You must kill them to reduce the number of their troops.,"아스가르드를 공격한 거인들의 본거지, 그들을 쓰러트려 군대의 수를 줄여야 한다.",約頓海姆是襲擊阿斯嘉特的山巨人家鄉，必須殺了他們，減少敵人的兵力。,アースガルズを攻撃した巨人たちの本拠地。彼らを倒し、軍隊の数を減らさなければならない。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOTUNHEIM_STAGE_4_NAME,Jotunheim: The Land of Earth Giants - Part 4,"대지 거인족의 땅, 요툰하임 제 4 장",山巨人之國：約頓海姆 - 第 4 章,大地の巨人族の地、ヨトゥンヘイム 第4章,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOTUNHEIM_STAGE_4_DESCRIPTION,Jotunheim is the home of earth giants who attacked Asgard. You must kill them to reduce the number of their troops.,"아스가르드를 공격한 거인들의 본거지, 그들을 쓰러트려 군대의 수를 줄여야 한다.",約頓海姆是襲擊阿斯嘉特的山巨人家鄉，必須殺了他們，減少敵人的兵力。,アースガルズを攻撃した巨人たちの本拠地。彼らを倒し、軍隊の数を減らさなければならない。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOTUNHEIM_STAGE_5_NAME,A Swarm of Giants,몰려오는 거인들,一群巨人,群がってくる巨人たち,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOTUNHEIM_STAGE_5_DESCRIPTION,A swarm of giants is surrounding you and attempting to attack you. Prepare to defend yourself.,대량의 거인들이 주위에 둘러싸서 공격을 시도 하고 있다. 방어할 준비를 하라.,被一群試圖攻擊我們的巨人包圍了，準備迎戰。,大量の巨人たちが周りを取り囲んで攻撃しようとしている。防御の準備をせよ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOTUNHEIM_STAGE_6_NAME,Jotunheim: The Land of Earth Giants - Part 5,"대지 거인족의 땅, 요툰하임 제 5 장",山巨人之國：約頓海姆 - 第 5 章,大地の巨人族の地、ヨトゥンヘイム 第5章,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOTUNHEIM_STAGE_6_DESCRIPTION,"The giants of this barren land, covered with stones and mountains, are raising their resentment and anger toward gods.",척박하고 돌과 산으로 뒤덮여있는 이 땅의 거인들은 신을 향한 원망과 분노로 덤벼들고 있다.,這片遍佈石頭和山脈的貧瘠土地，引起巨人對諸神的怨恨和憤怒。,石と山で覆われた不毛の地の巨人たちは、神への恨みと怒りで飛びかかってくる。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOTUNHEIM_STAGE_7_NAME,Jotunheim: The Land of Earth Giants - Part 6,"대지 거인족의 땅, 요툰하임 제 6 장",山巨人之國：約頓海姆 - 第 6 章,大地の巨人族の地、ヨトゥンヘイム 第6章,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOTUNHEIM_STAGE_7_DESCRIPTION,"The giants of this barren land, covered with stones and mountains, are raising their resentment and anger toward gods.",척박하고 돌과 산으로 뒤덮여있는 이 땅의 거인들은 신을 향한 원망과 분노로 덤벼들고 있다.,這片遍佈石頭和山脈的貧瘠土地，引起巨人對諸神的怨恨和憤怒。,石と山で覆われた不毛の地の巨人たちは、神への恨みと怒りで飛びかかってくる。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOTUNHEIM_STAGE_8_NAME,Jotunheim: The Land of Earth Giants - Part 7,"대지 거인족의 땅, 요툰하임 제 7 장",山巨人之國：約頓海姆 - 第 7 章,大地の巨人族の地、ヨトゥンヘイム 第7章,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOTUNHEIM_STAGE_8_DESCRIPTION,"The giants of this barren land, covered with stones and mountains, are raising their resentment and anger toward gods.",척박하고 돌과 산으로 뒤덮여있는 이 땅의 거인들은 신을 향한 원망과 분노로 덤벼들고 있다.,這片遍佈石頭和山脈的貧瘠土地，引起巨人對諸神的怨恨和憤怒。,石と山で覆われた不毛の地の巨人たちは、神への恨みと怒りで飛びかかってくる。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
